"","measurementID","eventID","measurementType","measurementValue","measurementUnit","measurementMethod","measurementDeterminedDate","measurementRemarks"
"100","CSIC-EEZ:SERPAM:AMOLADERAS_A11_QW_20200204 A01","CSIC-EEZ:SERPAM:AMOLADERAS_A11_QW_20200204","abundance",21,"number of individuals","direct count in quadrats of 50 x 50 cm","20200204","https://vocabs.lter-europe.net/envthes/en/page/21541"
"101","CSIC-EEZ:SERPAM:AMOLADERAS_A11_QN_20210211 A01","CSIC-EEZ:SERPAM:AMOLADERAS_A11_QN_20210211","abundance",45,"number of individuals","direct count in quadrats of 50 x 50 cm","20210211","https://vocabs.lter-europe.net/envthes/en/page/21541"
"102","CSIC-EEZ:SERPAM:AMOLADERAS_A11_QS_20210211 A01","CSIC-EEZ:SERPAM:AMOLADERAS_A11_QS_20210211","abundance",25,"number of individuals","direct count in quadrats of 50 x 50 cm","20210211","https://vocabs.lter-europe.net/envthes/en/page/21541"
"103","CSIC-EEZ:SERPAM:AMOLADERAS_A11_QE_20210211 A01","CSIC-EEZ:SERPAM:AMOLADERAS_A11_QE_20210211","abundance",23,"number of individuals","direct count in quadrats of 50 x 50 cm","20210211","https://vocabs.lter-europe.net/envthes/en/page/21541"
"104","CSIC-EEZ:SERPAM:AMOLADERAS_A11_QW_20210211 A01","CSIC-EEZ:SERPAM:AMOLADERAS_A11_QW_20210211","abundance",27,"number of individuals","direct count in quadrats of 50 x 50 cm","20210211","https://vocabs.lter-europe.net/envthes/en/page/21541"
"105","CSIC-EEZ:SERPAM:AMOLADERAS_A11_QN_20220128 A01","CSIC-EEZ:SERPAM:AMOLADERAS_A11_QN_20220128","abundance",48,"number of individuals","direct count in quadrats of 50 x 50 cm","20220128","https://vocabs.lter-europe.net/envthes/en/page/21541"
"106","CSIC-EEZ:SERPAM:AMOLADERAS_A11_QS_20220128 A01","CSIC-EEZ:SERPAM:AMOLADERAS_A11_QS_20220128","abundance",12,"number of individuals","direct count in quadrats of 50 x 50 cm","20220128","https://vocabs.lter-europe.net/envthes/en/page/21541"
"107","CSIC-EEZ:SERPAM:AMOLADERAS_A11_QE_20220128 A01","CSIC-EEZ:SERPAM:AMOLADERAS_A11_QE_20220128","abundance",26,"number of individuals","direct count in quadrats of 50 x 50 cm","20220128","https://vocabs.lter-europe.net/envthes/en/page/21541"
"108","CSIC-EEZ:SERPAM:AMOLADERAS_A11_QW_20220128 A01","CSIC-EEZ:SERPAM:AMOLADERAS_A11_QW_20220128","abundance",31,"number of individuals","direct count in quadrats of 50 x 50 cm","20220128","https://vocabs.lter-europe.net/envthes/en/page/21541"
"109","CSIC-EEZ:SERPAM:AMOLADERAS_A11_QN_20230112 A01","CSIC-EEZ:SERPAM:AMOLADERAS_A11_QN_20230112","abundance",37,"number of individuals","direct count in quadrats of 50 x 50 cm","20230112","https://vocabs.lter-europe.net/envthes/en/page/21541"
"110","CSIC-EEZ:SERPAM:AMOLADERAS_A11_QS_20230112 A01","CSIC-EEZ:SERPAM:AMOLADERAS_A11_QS_20230112","abundance",16,"number of individuals","direct count in quadrats of 50 x 50 cm","20230112","https://vocabs.lter-europe.net/envthes/en/page/21541"
"111","CSIC-EEZ:SERPAM:AMOLADERAS_A11_QE_20230112 A01","CSIC-EEZ:SERPAM:AMOLADERAS_A11_QE_20230112","abundance",22,"number of individuals","direct count in quadrats of 50 x 50 cm","20230112","https://vocabs.lter-europe.net/envthes/en/page/21541"
"112","CSIC-EEZ:SERPAM:AMOLADERAS_A11_QW_20230112 A01","CSIC-EEZ:SERPAM:AMOLADERAS_A11_QW_20230112","abundance",21,"number of individuals","direct count in quadrats of 50 x 50 cm","20230112","https://vocabs.lter-europe.net/envthes/en/page/21541"
"113","CSIC-EEZ:SERPAM:AMOLADERAS_A14_QE_20100323 A01","CSIC-EEZ:SERPAM:AMOLADERAS_A14_QE_20100323","abundance",27,"number of individuals","direct count in quadrats of 50 x 50 cm","20100323","https://vocabs.lter-europe.net/envthes/en/page/21541"
"114","CSIC-EEZ:SERPAM:AMOLADERAS_A14_QS_20100323 A01","CSIC-EEZ:SERPAM:AMOLADERAS_A14_QS_20100323","abundance",13,"number of individuals","direct count in quadrats of 50 x 50 cm","20100323","https://vocabs.lter-europe.net/envthes/en/page/21541"
"115","CSIC-EEZ:SERPAM:AMOLADERAS_A14_QW_20100323 A01","CSIC-EEZ:SERPAM:AMOLADERAS_A14_QW_20100323","abundance",29,"number of individuals","direct count in quadrats of 50 x 50 cm","20100323","https://vocabs.lter-europe.net/envthes/en/page/21541"
"116","CSIC-EEZ:SERPAM:AMOLADERAS_A14_QN_20100323 A01","CSIC-EEZ:SERPAM:AMOLADERAS_A14_QN_20100323","abundance",14,"number of individuals","direct count in quadrats of 50 x 50 cm","20100323","https://vocabs.lter-europe.net/envthes/en/page/21541"
"117","CSIC-EEZ:SERPAM:AMOLADERAS_A14_QE_20110208 A01","CSIC-EEZ:SERPAM:AMOLADERAS_A14_QE_20110208","abundance",31,"number of individuals","direct count in quadrats of 50 x 50 cm","20110208","https://vocabs.lter-europe.net/envthes/en/page/21541"
"118","CSIC-EEZ:SERPAM:AMOLADERAS_A14_QS_20110208 A01","CSIC-EEZ:SERPAM:AMOLADERAS_A14_QS_20110208","abundance",18,"number of individuals","direct count in quadrats of 50 x 50 cm","20110208","https://vocabs.lter-europe.net/envthes/en/page/21541"
"119","CSIC-EEZ:SERPAM:AMOLADERAS_A14_QW_20110208 A01","CSIC-EEZ:SERPAM:AMOLADERAS_A14_QW_20110208","abundance",45,"number of individuals","direct count in quadrats of 50 x 50 cm","20110208","https://vocabs.lter-europe.net/envthes/en/page/21541"
"120","CSIC-EEZ:SERPAM:AMOLADERAS_A14_QN_20110208 A01","CSIC-EEZ:SERPAM:AMOLADERAS_A14_QN_20110208","abundance",23,"number of individuals","direct count in quadrats of 50 x 50 cm","20110208","https://vocabs.lter-europe.net/envthes/en/page/21541"
"121","CSIC-EEZ:SERPAM:AMOLADERAS_A14_QE_20120121 A01","CSIC-EEZ:SERPAM:AMOLADERAS_A14_QE_20120121","abundance",27,"number of individuals","direct count in quadrats of 50 x 50 cm","20120121","https://vocabs.lter-europe.net/envthes/en/page/21541"
"122","CSIC-EEZ:SERPAM:AMOLADERAS_A14_QS_20120121 A01","CSIC-EEZ:SERPAM:AMOLADERAS_A14_QS_20120121","abundance",37,"number of individuals","direct count in quadrats of 50 x 50 cm","20120121","https://vocabs.lter-europe.net/envthes/en/page/21541"
"123","CSIC-EEZ:SERPAM:AMOLADERAS_A14_QW_20120121 A01","CSIC-EEZ:SERPAM:AMOLADERAS_A14_QW_20120121","abundance",48,"number of individuals","direct count in quadrats of 50 x 50 cm","20120121","https://vocabs.lter-europe.net/envthes/en/page/21541"
"124","CSIC-EEZ:SERPAM:AMOLADERAS_A14_QN_20120121 A01","CSIC-EEZ:SERPAM:AMOLADERAS_A14_QN_20120121","abundance",21,"number of individuals","direct count in quadrats of 50 x 50 cm","20120121","https://vocabs.lter-europe.net/envthes/en/page/21541"
"125","CSIC-EEZ:SERPAM:AMOLADERAS_A14_QE_20130116 A01","CSIC-EEZ:SERPAM:AMOLADERAS_A14_QE_20130116","abundance",45,"number of individuals","direct count in quadrats of 50 x 50 cm","20130116","https://vocabs.lter-europe.net/envthes/en/page/21541"
"126","CSIC-EEZ:SERPAM:AMOLADERAS_A14_QS_20130116 A01","CSIC-EEZ:SERPAM:AMOLADERAS_A14_QS_20130116","abundance",52,"number of individuals","direct count in quadrats of 50 x 50 cm","20130116","https://vocabs.lter-europe.net/envthes/en/page/21541"
"127","CSIC-EEZ:SERPAM:AMOLADERAS_A14_QW_20130116 A01","CSIC-EEZ:SERPAM:AMOLADERAS_A14_QW_20130116","abundance",52,"number of individuals","direct count in quadrats of 50 x 50 cm","20130116","https://vocabs.lter-europe.net/envthes/en/page/21541"
"128","CSIC-EEZ:SERPAM:AMOLADERAS_A14_QN_20130116 A01","CSIC-EEZ:SERPAM:AMOLADERAS_A14_QN_20130116","abundance",36,"number of individuals","direct count in quadrats of 50 x 50 cm","20130116","https://vocabs.lter-europe.net/envthes/en/page/21541"
"129","CSIC-EEZ:SERPAM:AMOLADERAS_A14_QE_20140115 A01","CSIC-EEZ:SERPAM:AMOLADERAS_A14_QE_20140115","abundance",63,"number of individuals","direct count in quadrats of 50 x 50 cm","20140115","https://vocabs.lter-europe.net/envthes/en/page/21541"
"130","CSIC-EEZ:SERPAM:AMOLADERAS_A14_QS_20140115 A01","CSIC-EEZ:SERPAM:AMOLADERAS_A14_QS_20140115","abundance",65,"number of individuals","direct count in quadrats of 50 x 50 cm","20140115","https://vocabs.lter-europe.net/envthes/en/page/21541"
"131","CSIC-EEZ:SERPAM:AMOLADERAS_A14_QW_20140115 A01","CSIC-EEZ:SERPAM:AMOLADERAS_A14_QW_20140115","abundance",70,"number of individuals","direct count in quadrats of 50 x 50 cm","20140115","https://vocabs.lter-europe.net/envthes/en/page/21541"
"132","CSIC-EEZ:SERPAM:AMOLADERAS_A14_QN_20140115 A01","CSIC-EEZ:SERPAM:AMOLADERAS_A14_QN_20140115","abundance",45,"number of individuals","direct count in quadrats of 50 x 50 cm","20140115","https://vocabs.lter-europe.net/envthes/en/page/21541"
"133","CSIC-EEZ:SERPAM:AMOLADERAS_A14_QN_20150123 A01","CSIC-EEZ:SERPAM:AMOLADERAS_A14_QN_20150123","abundance",41,"number of individuals","direct count in quadrats of 50 x 50 cm","20150123","https://vocabs.lter-europe.net/envthes/en/page/21541"
"134","CSIC-EEZ:SERPAM:AMOLADERAS_A14_QS_20150123 A01","CSIC-EEZ:SERPAM:AMOLADERAS_A14_QS_20150123","abundance",56,"number of individuals","direct count in quadrats of 50 x 50 cm","20150123","https://vocabs.lter-europe.net/envthes/en/page/21541"
"135","CSIC-EEZ:SERPAM:AMOLADERAS_A14_QE_20150123 A01","CSIC-EEZ:SERPAM:AMOLADERAS_A14_QE_20150123","abundance",53,"number of individuals","direct count in quadrats of 50 x 50 cm","20150123","https://vocabs.lter-europe.net/envthes/en/page/21541"
"136","CSIC-EEZ:SERPAM:AMOLADERAS_A14_QW_20150123 A01","CSIC-EEZ:SERPAM:AMOLADERAS_A14_QW_20150123","abundance",61,"number of individuals","direct count in quadrats of 50 x 50 cm","20150123","https://vocabs.lter-europe.net/envthes/en/page/21541"
"137","CSIC-EEZ:SERPAM:AMOLADERAS_A14_QN_20151215 A01","CSIC-EEZ:SERPAM:AMOLADERAS_A14_QN_20151215","abundance",44,"number of individuals","direct count in quadrats of 50 x 50 cm","20151215","https://vocabs.lter-europe.net/envthes/en/page/21541"
"138","CSIC-EEZ:SERPAM:AMOLADERAS_A14_QS_20151215 A01","CSIC-EEZ:SERPAM:AMOLADERAS_A14_QS_20151215","abundance",72,"number of individuals","direct count in quadrats of 50 x 50 cm","20151215","https://vocabs.lter-europe.net/envthes/en/page/21541"
"139","CSIC-EEZ:SERPAM:AMOLADERAS_A14_QE_20151215 A01","CSIC-EEZ:SERPAM:AMOLADERAS_A14_QE_20151215","abundance",33,"number of individuals","direct count in quadrats of 50 x 50 cm","20151215","https://vocabs.lter-europe.net/envthes/en/page/21541"
"140","CSIC-EEZ:SERPAM:AMOLADERAS_A14_QW_20151215 A01","CSIC-EEZ:SERPAM:AMOLADERAS_A14_QW_20151215","abundance",52,"number of individuals","direct count in quadrats of 50 x 50 cm","20151215","https://vocabs.lter-europe.net/envthes/en/page/21541"
"141","CSIC-EEZ:SERPAM:AMOLADERAS_A14_QN_20170126 A01","CSIC-EEZ:SERPAM:AMOLADERAS_A14_QN_20170126","abundance",36,"number of individuals","direct count in quadrats of 50 x 50 cm","20170126","https://vocabs.lter-europe.net/envthes/en/page/21541"
"142","CSIC-EEZ:SERPAM:AMOLADERAS_A14_QS_20170126 A01","CSIC-EEZ:SERPAM:AMOLADERAS_A14_QS_20170126","abundance",45,"number of individuals","direct count in quadrats of 50 x 50 cm","20170126","https://vocabs.lter-europe.net/envthes/en/page/21541"
"143","CSIC-EEZ:SERPAM:AMOLADERAS_A14_QE_20170126 A01","CSIC-EEZ:SERPAM:AMOLADERAS_A14_QE_20170126","abundance",34,"number of individuals","direct count in quadrats of 50 x 50 cm","20170126","https://vocabs.lter-europe.net/envthes/en/page/21541"
"144","CSIC-EEZ:SERPAM:AMOLADERAS_A14_QW_20170126 A01","CSIC-EEZ:SERPAM:AMOLADERAS_A14_QW_20170126","abundance",45,"number of individuals","direct count in quadrats of 50 x 50 cm","20170126","https://vocabs.lter-europe.net/envthes/en/page/21541"
"145","CSIC-EEZ:SERPAM:AMOLADERAS_A14_QN_20180123 A01","CSIC-EEZ:SERPAM:AMOLADERAS_A14_QN_20180123","abundance",39,"number of individuals","direct count in quadrats of 50 x 50 cm","20180123","https://vocabs.lter-europe.net/envthes/en/page/21541"
"146","CSIC-EEZ:SERPAM:AMOLADERAS_A14_QS_20180123 A01","CSIC-EEZ:SERPAM:AMOLADERAS_A14_QS_20180123","abundance",27,"number of individuals","direct count in quadrats of 50 x 50 cm","20180123","https://vocabs.lter-europe.net/envthes/en/page/21541"
"147","CSIC-EEZ:SERPAM:AMOLADERAS_A14_QE_20180123 A01","CSIC-EEZ:SERPAM:AMOLADERAS_A14_QE_20180123","abundance",31,"number of individuals","direct count in quadrats of 50 x 50 cm","20180123","https://vocabs.lter-europe.net/envthes/en/page/21541"
"148","CSIC-EEZ:SERPAM:AMOLADERAS_A14_QW_20180123 A01","CSIC-EEZ:SERPAM:AMOLADERAS_A14_QW_20180123","abundance",26,"number of individuals","direct count in quadrats of 50 x 50 cm","20180123","https://vocabs.lter-europe.net/envthes/en/page/21541"
"149","CSIC-EEZ:SERPAM:AMOLADERAS_A14_QN_20190124 A01","CSIC-EEZ:SERPAM:AMOLADERAS_A14_QN_20190124","abundance",34,"number of individuals","direct count in quadrats of 50 x 50 cm","20190124","https://vocabs.lter-europe.net/envthes/en/page/21541"
"150","CSIC-EEZ:SERPAM:AMOLADERAS_A14_QS_20190124 A01","CSIC-EEZ:SERPAM:AMOLADERAS_A14_QS_20190124","abundance",40,"number of individuals","direct count in quadrats of 50 x 50 cm","20190124","https://vocabs.lter-europe.net/envthes/en/page/21541"
"151","CSIC-EEZ:SERPAM:AMOLADERAS_A14_QE_20190124 A01","CSIC-EEZ:SERPAM:AMOLADERAS_A14_QE_20190124","abundance",37,"number of individuals","direct count in quadrats of 50 x 50 cm","20190124","https://vocabs.lter-europe.net/envthes/en/page/21541"
"152","CSIC-EEZ:SERPAM:AMOLADERAS_A14_QW_20190124 A01","CSIC-EEZ:SERPAM:AMOLADERAS_A14_QW_20190124","abundance",40,"number of individuals","direct count in quadrats of 50 x 50 cm","20190124","https://vocabs.lter-europe.net/envthes/en/page/21541"
"153","CSIC-EEZ:SERPAM:AMOLADERAS_A14_QN_20200204 A01","CSIC-EEZ:SERPAM:AMOLADERAS_A14_QN_20200204","abundance",37,"number of individuals","direct count in quadrats of 50 x 50 cm","20200204","https://vocabs.lter-europe.net/envthes/en/page/21541"
"154","CSIC-EEZ:SERPAM:AMOLADERAS_A14_QS_20200204 A01","CSIC-EEZ:SERPAM:AMOLADERAS_A14_QS_20200204","abundance",47,"number of individuals","direct count in quadrats of 50 x 50 cm","20200204","https://vocabs.lter-europe.net/envthes/en/page/21541"
"155","CSIC-EEZ:SERPAM:AMOLADERAS_A14_QE_20200204 A01","CSIC-EEZ:SERPAM:AMOLADERAS_A14_QE_20200204","abundance",40,"number of individuals","direct count in quadrats of 50 x 50 cm","20200204","https://vocabs.lter-europe.net/envthes/en/page/21541"
"156","CSIC-EEZ:SERPAM:AMOLADERAS_A14_QW_20200204 A01","CSIC-EEZ:SERPAM:AMOLADERAS_A14_QW_20200204","abundance",35,"number of individuals","direct count in quadrats of 50 x 50 cm","20200204","https://vocabs.lter-europe.net/envthes/en/page/21541"
"157","CSIC-EEZ:SERPAM:AMOLADERAS_A14_QN_20210211 A01","CSIC-EEZ:SERPAM:AMOLADERAS_A14_QN_20210211","abundance",32,"number of individuals","direct count in quadrats of 50 x 50 cm","20210211","https://vocabs.lter-europe.net/envthes/en/page/21541"
"158","CSIC-EEZ:SERPAM:AMOLADERAS_A14_QS_20210211 A01","CSIC-EEZ:SERPAM:AMOLADERAS_A14_QS_20210211","abundance",39,"number of individuals","direct count in quadrats of 50 x 50 cm","20210211","https://vocabs.lter-europe.net/envthes/en/page/21541"
"159","CSIC-EEZ:SERPAM:AMOLADERAS_A14_QE_20210211 A01","CSIC-EEZ:SERPAM:AMOLADERAS_A14_QE_20210211","abundance",29,"number of individuals","direct count in quadrats of 50 x 50 cm","20210211","https://vocabs.lter-europe.net/envthes/en/page/21541"
"160","CSIC-EEZ:SERPAM:AMOLADERAS_A14_QW_20210211 A01","CSIC-EEZ:SERPAM:AMOLADERAS_A14_QW_20210211","abundance",32,"number of individuals","direct count in quadrats of 50 x 50 cm","20210211","https://vocabs.lter-europe.net/envthes/en/page/21541"
"161","CSIC-EEZ:SERPAM:AMOLADERAS_A14_QN_20220128 A01","CSIC-EEZ:SERPAM:AMOLADERAS_A14_QN_20220128","abundance",30,"number of individuals","direct count in quadrats of 50 x 50 cm","20220128","https://vocabs.lter-europe.net/envthes/en/page/21541"
"162","CSIC-EEZ:SERPAM:AMOLADERAS_A14_QS_20220128 A01","CSIC-EEZ:SERPAM:AMOLADERAS_A14_QS_20220128","abundance",41,"number of individuals","direct count in quadrats of 50 x 50 cm","20220128","https://vocabs.lter-europe.net/envthes/en/page/21541"
"163","CSIC-EEZ:SERPAM:AMOLADERAS_A14_QE_20220128 A01","CSIC-EEZ:SERPAM:AMOLADERAS_A14_QE_20220128","abundance",43,"number of individuals","direct count in quadrats of 50 x 50 cm","20220128","https://vocabs.lter-europe.net/envthes/en/page/21541"
"164","CSIC-EEZ:SERPAM:AMOLADERAS_A14_QW_20220128 A01","CSIC-EEZ:SERPAM:AMOLADERAS_A14_QW_20220128","abundance",51,"number of individuals","direct count in quadrats of 50 x 50 cm","20220128","https://vocabs.lter-europe.net/envthes/en/page/21541"
"165","CSIC-EEZ:SERPAM:AMOLADERAS_A14_QN_20230112 A01","CSIC-EEZ:SERPAM:AMOLADERAS_A14_QN_20230112","abundance",32,"number of individuals","direct count in quadrats of 50 x 50 cm","20230112","https://vocabs.lter-europe.net/envthes/en/page/21541"
"166","CSIC-EEZ:SERPAM:AMOLADERAS_A14_QS_20230112 A01","CSIC-EEZ:SERPAM:AMOLADERAS_A14_QS_20230112","abundance",35,"number of individuals","direct count in quadrats of 50 x 50 cm","20230112","https://vocabs.lter-europe.net/envthes/en/page/21541"
"167","CSIC-EEZ:SERPAM:AMOLADERAS_A14_QE_20230112 A01","CSIC-EEZ:SERPAM:AMOLADERAS_A14_QE_20230112","abundance",42,"number of individuals","direct count in quadrats of 50 x 50 cm","20230112","https://vocabs.lter-europe.net/envthes/en/page/21541"
"168","CSIC-EEZ:SERPAM:AMOLADERAS_A14_QW_20230112 A01","CSIC-EEZ:SERPAM:AMOLADERAS_A14_QW_20230112","abundance",37,"number of individuals","direct count in quadrats of 50 x 50 cm","20230112","https://vocabs.lter-europe.net/envthes/en/page/21541"
"169","CSIC-EEZ:SERPAM:AMOLADERAS_A13_QE_20100323 A01","CSIC-EEZ:SERPAM:AMOLADERAS_A13_QE_20100323","abundance",44,"number of individuals","direct count in quadrats of 50 x 50 cm","20100323","https://vocabs.lter-europe.net/envthes/en/page/21541"
"170","CSIC-EEZ:SERPAM:AMOLADERAS_A13_QS_20100323 A01","CSIC-EEZ:SERPAM:AMOLADERAS_A13_QS_20100323","abundance",54,"number of individuals","direct count in quadrats of 50 x 50 cm","20100323","https://vocabs.lter-europe.net/envthes/en/page/21541"
"171","CSIC-EEZ:SERPAM:AMOLADERAS_A13_QW_20100323 A01","CSIC-EEZ:SERPAM:AMOLADERAS_A13_QW_20100323","abundance",47,"number of individuals","direct count in quadrats of 50 x 50 cm","20100323","https://vocabs.lter-europe.net/envthes/en/page/21541"
"172","CSIC-EEZ:SERPAM:AMOLADERAS_A13_QN_20100323 A01","CSIC-EEZ:SERPAM:AMOLADERAS_A13_QN_20100323","abundance",27,"number of individuals","direct count in quadrats of 50 x 50 cm","20100323","https://vocabs.lter-europe.net/envthes/en/page/21541"
"173","CSIC-EEZ:SERPAM:AMOLADERAS_A13_QE_20110208 A01","CSIC-EEZ:SERPAM:AMOLADERAS_A13_QE_20110208","abundance",58,"number of individuals","direct count in quadrats of 50 x 50 cm","20110208","https://vocabs.lter-europe.net/envthes/en/page/21541"
"174","CSIC-EEZ:SERPAM:AMOLADERAS_A13_QS_20110208 A01","CSIC-EEZ:SERPAM:AMOLADERAS_A13_QS_20110208","abundance",80,"number of individuals","direct count in quadrats of 50 x 50 cm","20110208","https://vocabs.lter-europe.net/envthes/en/page/21541"
"175","CSIC-EEZ:SERPAM:AMOLADERAS_A13_QW_20110208 A01","CSIC-EEZ:SERPAM:AMOLADERAS_A13_QW_20110208","abundance",62,"number of individuals","direct count in quadrats of 50 x 50 cm","20110208","https://vocabs.lter-europe.net/envthes/en/page/21541"
"176","CSIC-EEZ:SERPAM:AMOLADERAS_A13_QN_20110208 A01","CSIC-EEZ:SERPAM:AMOLADERAS_A13_QN_20110208","abundance",76,"number of individuals","direct count in quadrats of 50 x 50 cm","20110208","https://vocabs.lter-europe.net/envthes/en/page/21541"
"177","CSIC-EEZ:SERPAM:AMOLADERAS_A13_QE_20120121 A01","CSIC-EEZ:SERPAM:AMOLADERAS_A13_QE_20120121","abundance",58,"number of individuals","direct count in quadrats of 50 x 50 cm","20120121","https://vocabs.lter-europe.net/envthes/en/page/21541"
"178","CSIC-EEZ:SERPAM:AMOLADERAS_A13_QS_20120121 A01","CSIC-EEZ:SERPAM:AMOLADERAS_A13_QS_20120121","abundance",80,"number of individuals","direct count in quadrats of 50 x 50 cm","20120121","https://vocabs.lter-europe.net/envthes/en/page/21541"
"179","CSIC-EEZ:SERPAM:AMOLADERAS_A13_QW_20120121 A01","CSIC-EEZ:SERPAM:AMOLADERAS_A13_QW_20120121","abundance",75,"number of individuals","direct count in quadrats of 50 x 50 cm","20120121","https://vocabs.lter-europe.net/envthes/en/page/21541"
"180","CSIC-EEZ:SERPAM:AMOLADERAS_A13_QN_20120121 A01","CSIC-EEZ:SERPAM:AMOLADERAS_A13_QN_20120121","abundance",49,"number of individuals","direct count in quadrats of 50 x 50 cm","20120121","https://vocabs.lter-europe.net/envthes/en/page/21541"
"181","CSIC-EEZ:SERPAM:AMOLADERAS_A13_QE_20130116 A01","CSIC-EEZ:SERPAM:AMOLADERAS_A13_QE_20130116","abundance",92,"number of individuals","direct count in quadrats of 50 x 50 cm","20130116","https://vocabs.lter-europe.net/envthes/en/page/21541"
"182","CSIC-EEZ:SERPAM:AMOLADERAS_A13_QS_20130116 A01","CSIC-EEZ:SERPAM:AMOLADERAS_A13_QS_20130116","abundance",113,"number of individuals","direct count in quadrats of 50 x 50 cm","20130116","https://vocabs.lter-europe.net/envthes/en/page/21541"
"183","CSIC-EEZ:SERPAM:AMOLADERAS_A13_QW_20130116 A01","CSIC-EEZ:SERPAM:AMOLADERAS_A13_QW_20130116","abundance",69,"number of individuals","direct count in quadrats of 50 x 50 cm","20130116","https://vocabs.lter-europe.net/envthes/en/page/21541"
